Time (UTC),Forecasted Load,Actual Load
2022-01-06 10:15:00+01:00,65447.32,65907.1
2022-01-06 10:30:00+01:00,66132.67,66160.03
2022-01-06 10:45:00+01:00,66314.31,66164.9
2022-01-06 11:00:00+01:00,66961.8,66157.91
2022-01-06 11:15:00+01:00,67580.85,66608.08
2022-01-06 11:30:00+01:00,67998.21,66873.97
2022-01-06 11:45:00+01:00,67789.54,66653.77
2022-01-06 12:00:00+01:00,67664.91,66378.59
2022-01-06 12:15:00+01:00,67791.93,66218.14
2022-01-06 12:30:00+01:00,67527.65,65760.25
2022-01-06 12:45:00+01:00,67289.05,65344.24
2022-01-06 13:00:00+01:00,66793.43,65303.32
2022-01-06 13:15:00+01:00,66469.43,64833.53
2022-01-06 13:30:00+01:00,65877.45,64294.92
2022-01-06 13:45:00+01:00,65435.98,63607.43
2022-01-06 14:00:00+01:00,65189.12,63429.46
2022-01-06 14:15:00+01:00,65075.57,63211.62
2022-01-06 14:30:00+01:00,64768.5,63028.12
2022-01-06 14:45:00+01:00,64553.58,62874.85
2022-01-06 15:00:00+01:00,64560.63,62783.75
2022-01-06 15:15:00+01:00,64334.39,62774.93
2022-01-06 15:30:00+01:00,64330.96,62577.28
2022-01-06 15:45:00+01:00,64483.48,62540.65
2022-01-06 16:00:00+01:00,64863.4,62944.87
2022-01-06 16:15:00+01:00,65215.94,63343.63
2022-01-06 16:30:00+01:00,65882.51,64085.1
2022-01-06 16:45:00+01:00,66562.24,65281.3
2022-01-06 17:00:00+01:00,67183.14,66694.14
2022-01-06 17:15:00+01:00,67477.32,67533.87
2022-01-06 17:30:00+01:00,67680.83,68108.92
2022-01-06 17:45:00+01:00,67755.24,68375.8
2022-01-06 18:00:00+01:00,67691.98,68179.08
2022-01-06 18:15:00+01:00,67476.65,68197.54
2022-01-06 18:30:00+01:00,67320.5,68215.92
2022-01-06 18:45:00+01:00,67239.85,67871.74
2022-01-06 19:00:00+01:00,66910.09,67518.23
2022-01-06 19:15:00+01:00,66234.55,67350.44
2022-01-06 19:30:00+01:00,65935.3,67075.95
2022-01-06 19:45:00+01:00,65220.12,66431.62
2022-01-06 20:00:00+01:00,64277.75,65812.98
2022-01-06 20:15:00+01:00,63521.62,65111.52
2022-01-06 20:30:00+01:00,62630.08,64073.4
2022-01-06 20:45:00+01:00,62062.37,63383.73
2022-01-06 21:00:00+01:00,61413.02,62842.99
2022-01-06 21:15:00+01:00,61189.59,62079.97
2022-01-06 21:30:00+01:00,60789.41,61427.77
2022-01-06 21:45:00+01:00,60246.25,60612.8
2022-01-06 22:00:00+01:00,60451.64,60819.58
2022-01-06 22:15:00+01:00,60173.27,60606.36
2022-01-06 22:30:00+01:00,59127.1,59530.94
2022-01-06 22:45:00+01:00,58410.31,58757.68
2022-01-06 23:00:00+01:00,57204.26,58148.79
2022-01-06 23:15:00+01:00,56703.22,57529.59
2022-01-06 23:30:00+01:00,56130.17,56901.78
2022-01-06 23:45:00+01:00,55403.37,56138.07
2022-01-07 00:00:00+01:00,55311.92,54998.4
2022-01-07 00:15:00+01:00,54553.92,53976.44
2022-01-07 00:30:00+01:00,54209.97,53506.06
2022-01-07 00:45:00+01:00,53875.87,53083.7
2022-01-07 01:00:00+01:00,53548.83,52878.15
2022-01-07 01:15:00+01:00,53198.1,52364.02
2022-01-07 01:30:00+01:00,52711.49,52069.86
2022-01-07 01:45:00+01:00,52220.9,51977.51
2022-01-07 02:00:00+01:00,52075.43,51705.83
2022-01-07 02:15:00+01:00,51953.64,51429.12
2022-01-07 02:30:00+01:00,52184.28,51193.97
2022-01-07 02:45:00+01:00,52011.6,51306.89
2022-01-07 03:00:00+01:00,51745.03,51465.96
2022-01-07 03:15:00+01:00,51744.14,51438.94
2022-01-07 03:30:00+01:00,51565.65,51634.66
2022-01-07 03:45:00+01:00,51697.99,51796.0
2022-01-07 04:00:00+01:00,52283.99,52618.64
2022-01-07 04:15:00+01:00,52383.89,52778.49
2022-01-07 04:30:00+01:00,52877.32,53688.25
2022-01-07 04:45:00+01:00,52851.63,54025.94
2022-01-07 05:00:00+01:00,54047.36,55235.92
2022-01-07 05:15:00+01:00,54506.18,55348.83
2022-01-07 05:30:00+01:00,55237.17,56222.12
2022-01-07 05:45:00+01:00,56276.01,57464.69
2022-01-07 06:00:00+01:00,57556.82,59391.28
2022-01-07 06:15:00+01:00,59072.08,60844.2
2022-01-07 06:30:00+01:00,59948.58,62174.29
2022-01-07 06:45:00+01:00,60914.33,63230.2
2022-01-07 07:00:00+01:00,62120.16,64861.92
2022-01-07 07:15:00+01:00,63067.54,66193.78
2022-01-07 07:30:00+01:00,64236.24,67191.51
2022-01-07 07:45:00+01:00,64882.64,68183.1
2022-01-07 08:00:00+01:00,66059.38,68839.07
2022-01-07 08:15:00+01:00,66490.11,69510.44
2022-01-07 08:30:00+01:00,66808.33,70210.61
2022-01-07 08:45:00+01:00,67095.54,70488.96
2022-01-07 09:00:00+01:00,67554.6,70786.2
2022-01-07 09:15:00+01:00,68102.7,71511.35
2022-01-07 09:30:00+01:00,68387.65,71880.15
2022-01-07 09:45:00+01:00,68609.39,72110.45
2022-01-07 10:00:00+01:00,68755.12,71968.51
2022-01-07 10:15:00+01:00,68974.12,72166.95
2022-01-07 10:30:00+01:00,69354.71,72305.55
2022-01-07 10:45:00+01:00,69773.99,72775.98
2022-01-07 11:00:00+01:00,70241.04,72748.75
2022-01-07 11:15:00+01:00,70806.13,72881.07
2022-01-07 11:30:00+01:00,71283.49,73338.88
2022-01-07 11:45:00+01:00,71056.89,73440.79
2022-01-07 12:00:00+01:00,71298.94,73670.26
2022-01-07 12:15:00+01:00,71057.85,73478.51
2022-01-07 12:30:00+01:00,70626.23,73338.91
2022-01-07 12:45:00+01:00,70686.5,72611.3
2022-01-07 13:00:00+01:00,70473.1,72266.07
2022-01-07 13:15:00+01:00,70090.72,71569.33
2022-01-07 13:30:00+01:00,69701.1,71089.77
2022-01-07 13:45:00+01:00,68894.69,70740.42
2022-01-07 14:00:00+01:00,69054.69,70774.96
2022-01-07 14:15:00+01:00,68707.35,70656.6
2022-01-07 14:30:00+01:00,68719.39,70463.32
2022-01-07 14:45:00+01:00,68235.99,70272.41
2022-01-07 15:00:00+01:00,68316.78,70186.49
2022-01-07 15:15:00+01:00,68000.39,70071.72
2022-01-07 15:30:00+01:00,67969.53,69841.1
2022-01-07 15:45:00+01:00,67859.96,69847.61
2022-01-07 16:00:00+01:00,68264.64,69750.88
2022-01-07 16:15:00+01:00,68189.53,69680.09
2022-01-07 16:30:00+01:00,68763.21,70385.37
2022-01-07 16:45:00+01:00,69275.82,70937.7
2022-01-07 17:00:00+01:00,70070.71,71239.23
2022-01-07 17:15:00+01:00,70375.03,71687.38
2022-01-07 17:30:00+01:00,70436.54,72015.35
2022-01-07 17:45:00+01:00,70403.53,71909.04
2022-01-07 18:00:00+01:00,70271.82,71380.09
2022-01-07 18:15:00+01:00,70032.58,70823.63
2022-01-07 18:30:00+01:00,69833.27,70522.6
2022-01-07 18:45:00+01:00,69454.42,69991.66
2022-01-07 19:00:00+01:00,68926.83,69395.0
2022-01-07 19:15:00+01:00,68322.36,68600.58
2022-01-07 19:30:00+01:00,67868.83,68155.89
2022-01-07 19:45:00+01:00,67358.4,67343.55
2022-01-07 20:00:00+01:00,66539.6,65927.86
2022-01-07 20:15:00+01:00,65676.63,65008.51
2022-01-07 20:30:00+01:00,64872.57,64280.06
2022-01-07 20:45:00+01:00,64352.7,63285.91
2022-01-07 21:00:00+01:00,63024.72,62715.75
2022-01-07 21:15:00+01:00,63089.26,62096.08
2022-01-07 21:30:00+01:00,62431.41,61093.68
2022-01-07 21:45:00+01:00,62062.56,60226.88
2022-01-07 22:00:00+01:00,61897.51,60143.5
2022-01-07 22:15:00+01:00,61205.56,59762.83
2022-01-07 22:30:00+01:00,60641.56,58593.91
2022-01-07 22:45:00+01:00,59723.04,57713.06
2022-01-07 23:00:00+01:00,58699.31,57043.44
2022-01-07 23:15:00+01:00,57981.93,56210.59
2022-01-07 23:30:00+01:00,57368.73,55410.61
2022-01-07 23:45:00+01:00,56587.67,54603.86
2022-01-08 00:00:00+01:00,52077.9,53774.1
2022-01-08 00:15:00+01:00,51291.78,53020.05
2022-01-08 00:30:00+01:00,50745.26,52256.09
2022-01-08 00:45:00+01:00,50257.06,51724.89
2022-01-08 01:00:00+01:00,49544.21,51249.87
2022-01-08 01:15:00+01:00,49147.58,50570.17
2022-01-08 01:30:00+01:00,49014.22,50153.75
2022-01-08 01:45:00+01:00,48716.45,50153.06
2022-01-08 02:00:00+01:00,48226.57,49584.11
2022-01-08 02:15:00+01:00,48123.32,49732.83
2022-01-08 02:30:00+01:00,47981.75,49552.99
2022-01-08 02:45:00+01:00,47968.92,49558.95
2022-01-08 03:00:00+01:00,47835.35,49567.04
2022-01-08 03:15:00+01:00,47800.63,49555.97
2022-01-08 03:30:00+01:00,47764.94,49655.96
2022-01-08 03:45:00+01:00,47653.16,49390.7
2022-01-08 04:00:00+01:00,47823.54,49068.03
2022-01-08 04:15:00+01:00,47930.5,49072.75
2022-01-08 04:30:00+01:00,47865.72,49160.65
2022-01-08 04:45:00+01:00,47980.09,49005.73
2022-01-08 05:00:00+01:00,48176.17,49166.19
2022-01-08 05:15:00+01:00,48069.06,48938.2
2022-01-08 05:30:00+01:00,48053.86,49084.41
2022-01-08 05:45:00+01:00,48096.35,49361.82
2022-01-08 06:00:00+01:00,48308.38,49926.68
2022-01-08 06:15:00+01:00,48572.0,50109.31
2022-01-08 06:30:00+01:00,48987.34,50367.81
2022-01-08 06:45:00+01:00,49436.39,50700.06
2022-01-08 07:00:00+01:00,50786.25,51404.87
2022-01-08 07:15:00+01:00,51391.41,51982.1
2022-01-08 07:30:00+01:00,52135.61,52876.53
2022-01-08 07:45:00+01:00,53038.62,53648.64
2022-01-08 08:00:00+01:00,54364.77,54561.99
2022-01-08 08:15:00+01:00,54994.02,55054.25
2022-01-08 08:30:00+01:00,55701.98,55999.23
2022-01-08 08:45:00+01:00,56379.7,57335.71
2022-01-08 09:00:00+01:00,57312.05,58479.93
2022-01-08 09:15:00+01:00,58027.09,59158.31
2022-01-08 09:30:00+01:00,58727.97,59998.59
2022-01-08 09:45:00+01:00,59346.3,60593.74
2022-01-08 10:00:00+01:00,59907.78,60838.21
2022-01-08 10:15:00+01:00,60217.1,61190.6
2022-01-08 10:30:00+01:00,60499.05,61584.67
2022-01-08 10:45:00+01:00,60926.96,61992.57
2022-01-08 11:00:00+01:00,61300.33,62252.23
2022-01-08 11:15:00+01:00,61697.89,62868.11
2022-01-08 11:30:00+01:00,61839.94,63271.96
2022-01-08 11:45:00+01:00,61624.44,63354.45
2022-01-08 12:00:00+01:00,61447.59,63375.24
2022-01-08 12:15:00+01:00,61390.76,63392.41
2022-01-08 12:30:00+01:00,61190.13,63115.17
2022-01-08 12:45:00+01:00,60953.08,62503.18
2022-01-08 13:00:00+01:00,60567.14,62618.21
2022-01-08 13:15:00+01:00,59952.05,62389.59
2022-01-08 13:30:00+01:00,59599.13,61672.96
2022-01-08 13:45:00+01:00,59276.95,61597.32
2022-01-08 14:00:00+01:00,59171.19,61299.79
2022-01-08 14:15:00+01:00,58946.49,61139.26
2022-01-08 14:30:00+01:00,58781.29,61170.31
2022-01-08 14:45:00+01:00,58806.57,60976.37
2022-01-08 15:00:00+01:00,58662.8,60833.27
2022-01-08 15:15:00+01:00,58179.81,61353.83
2022-01-08 15:30:00+01:00,58437.14,61640.66
2022-01-08 15:45:00+01:00,58781.93,61706.65
2022-01-08 16:00:00+01:00,59111.88,61905.35
2022-01-08 16:15:00+01:00,59382.78,62360.04
2022-01-08 16:30:00+01:00,59852.61,63463.18
2022-01-08 16:45:00+01:00,60399.84,64534.89
2022-01-08 17:00:00+01:00,61288.59,65764.78
2022-01-08 17:15:00+01:00,61605.61,66403.82
2022-01-08 17:30:00+01:00,62082.13,67115.42
2022-01-08 17:45:00+01:00,62016.04,67454.13
2022-01-08 18:00:00+01:00,62359.01,67475.68
2022-01-08 18:15:00+01:00,62327.46,67183.67
2022-01-08 18:30:00+01:00,62056.85,66776.32
2022-01-08 18:45:00+01:00,61849.24,66453.51
2022-01-08 19:00:00+01:00,61515.79,65811.35
2022-01-08 19:15:00+01:00,60782.09,65252.19
2022-01-08 19:30:00+01:00,60474.8,64732.07
2022-01-08 19:45:00+01:00,59583.54,64203.6
2022-01-08 20:00:00+01:00,58636.76,63366.34
2022-01-08 20:15:00+01:00,57832.93,62174.3
2022-01-08 20:30:00+01:00,57486.85,61424.07
2022-01-08 20:45:00+01:00,56934.83,60646.42
2022-01-08 21:00:00+01:00,56117.47,59873.6
2022-01-08 21:15:00+01:00,55934.34,59379.53
2022-01-08 21:30:00+01:00,55814.54,58715.5
2022-01-08 21:45:00+01:00,55665.62,58505.97
2022-01-08 22:00:00+01:00,56230.62,58756.0
2022-01-08 22:15:00+01:00,55821.97,58360.6
2022-01-08 22:30:00+01:00,55117.66,57576.41
2022-01-08 22:45:00+01:00,54626.49,56493.48
2022-01-08 23:00:00+01:00,53708.31,56055.74
2022-01-08 23:15:00+01:00,53376.58,55502.49
2022-01-08 23:30:00+01:00,53082.82,54676.48
2022-01-08 23:45:00+01:00,52857.25,53804.76
2022-01-09 00:00:00+01:00,51450.93,52813.43
2022-01-09 00:15:00+01:00,50082.71,52192.77
2022-01-09 00:30:00+01:00,49704.59,51659.71
2022-01-09 00:45:00+01:00,49051.83,50993.09
2022-01-09 01:00:00+01:00,48029.18,50342.76
2022-01-09 01:15:00+01:00,47573.14,49855.93
2022-01-09 01:30:00+01:00,47623.02,49675.04
2022-01-09 01:45:00+01:00,47646.32,49506.83
2022-01-09 02:00:00+01:00,46433.09,48818.6
2022-01-09 02:15:00+01:00,46682.98,48614.13
2022-01-09 02:30:00+01:00,46703.94,48481.83
2022-01-09 02:45:00+01:00,46746.01,48310.61
2022-01-09 03:00:00+01:00,46102.67,48108.71
2022-01-09 03:15:00+01:00,46325.93,47905.35
2022-01-09 03:30:00+01:00,46209.89,47694.27
2022-01-09 03:45:00+01:00,46333.29,47459.64
2022-01-09 04:00:00+01:00,46652.25,47872.95
2022-01-09 04:15:00+01:00,46337.15,48217.28
2022-01-09 04:30:00+01:00,46202.8,48200.97
2022-01-09 04:45:00+01:00,46223.25,48151.27
2022-01-09 05:00:00+01:00,46676.19,48212.99
2022-01-09 05:15:00+01:00,46423.46,47974.63
2022-01-09 05:30:00+01:00,46469.62,47679.03
2022-01-09 05:45:00+01:00,46082.48,47333.77
2022-01-09 06:00:00+01:00,45537.15,47596.47
2022-01-09 06:15:00+01:00,45962.75,47351.27
2022-01-09 06:30:00+01:00,45910.32,47549.16
2022-01-09 06:45:00+01:00,46096.27,48048.32
2022-01-09 07:00:00+01:00,46526.83,48883.64
2022-01-09 07:15:00+01:00,46950.47,49069.74
2022-01-09 07:30:00+01:00,47160.68,49678.25
2022-01-09 07:45:00+01:00,48114.56,50237.38
2022-01-09 08:00:00+01:00,48928.74,51285.14
2022-01-09 08:15:00+01:00,49731.52,51773.25
2022-01-09 08:30:00+01:00,50486.13,52482.65
2022-01-09 08:45:00+01:00,51039.77,53361.79
2022-01-09 09:00:00+01:00,52171.08,54691.17
2022-01-09 09:15:00+01:00,52951.59,55726.05
2022-01-09 09:30:00+01:00,53567.4,56629.31
2022-01-09 09:45:00+01:00,54113.31,57268.0
2022-01-09 10:00:00+01:00,54518.48,57801.78
2022-01-09 10:15:00+01:00,55199.83,58078.23
2022-01-09 10:30:00+01:00,55491.43,58720.25
2022-01-09 10:45:00+01:00,55909.88,59222.96
2022-01-09 11:00:00+01:00,56720.81,59842.43
2022-01-09 11:15:00+01:00,57463.36,60670.9
2022-01-09 11:30:00+01:00,58027.84,60782.14
2022-01-09 11:45:00+01:00,57948.47,60905.02
2022-01-09 12:00:00+01:00,57958.25,60817.95
2022-01-09 12:15:00+01:00,57946.25,60767.62
2022-01-09 12:30:00+01:00,57614.05,60453.61
2022-01-09 12:45:00+01:00,57100.02,59874.63
2022-01-09 13:00:00+01:00,57218.65,59312.18
2022-01-09 13:15:00+01:00,56194.34,58793.96
2022-01-09 13:30:00+01:00,55905.91,58199.79
2022-01-09 13:45:00+01:00,55860.76,57834.73
2022-01-09 14:00:00+01:00,55378.12,57811.23
2022-01-09 14:15:00+01:00,55284.62,57085.24
2022-01-09 14:30:00+01:00,54796.32,56957.61
2022-01-09 14:45:00+01:00,54761.97,56882.12
2022-01-09 15:00:00+01:00,55262.26,56552.84
2022-01-09 15:15:00+01:00,54661.13,56137.05
2022-01-09 15:30:00+01:00,54926.42,56683.79
2022-01-09 15:45:00+01:00,54835.85,57058.35
2022-01-09 16:00:00+01:00,55229.89,57362.14
2022-01-09 16:15:00+01:00,55203.91,57694.76
2022-01-09 16:30:00+01:00,56236.42,58199.69
2022-01-09 16:45:00+01:00,57351.74,59382.8
2022-01-09 17:00:00+01:00,58686.95,60598.21
2022-01-09 17:15:00+01:00,59628.33,61365.63
2022-01-09 17:30:00+01:00,60140.17,61982.5
2022-01-09 17:45:00+01:00,60719.59,62374.38
2022-01-09 18:00:00+01:00,60893.6,62680.75
2022-01-09 18:15:00+01:00,61601.5,62140.15
2022-01-09 18:30:00+01:00,61258.49,62224.66
2022-01-09 18:45:00+01:00,61152.62,61741.06
2022-01-09 19:00:00+01:00,60698.4,61257.81
2022-01-09 19:15:00+01:00,60079.54,60607.09
2022-01-09 19:30:00+01:00,60074.41,60027.67
2022-01-09 19:45:00+01:00,59432.5,59371.81
2022-01-09 20:00:00+01:00,59074.24,58788.65
2022-01-09 20:15:00+01:00,58618.48,58258.4
2022-01-09 20:30:00+01:00,58478.38,57134.37
2022-01-09 20:45:00+01:00,57885.2,56332.9
2022-01-09 21:00:00+01:00,57483.73,56106.25
2022-01-09 21:15:00+01:00,57013.88,55538.11
2022-01-09 21:30:00+01:00,56774.15,55216.82
2022-01-09 21:45:00+01:00,56956.84,54904.17
2022-01-09 22:00:00+01:00,57134.62,55499.1
2022-01-09 22:15:00+01:00,57018.27,55198.22
2022-01-09 22:30:00+01:00,56381.68,54309.77
2022-01-09 22:45:00+01:00,55708.55,53153.75
2022-01-09 23:00:00+01:00,54661.34,52721.38
2022-01-09 23:15:00+01:00,54042.83,52187.54
2022-01-09 23:30:00+01:00,53689.31,51450.68
2022-01-09 23:45:00+01:00,53029.66,50788.78
2022-01-10 00:00:00+01:00,51756.24,50165.04
2022-01-10 00:15:00+01:00,51400.88,50131.69
2022-01-10 00:30:00+01:00,51543.69,49663.65
2022-01-10 00:45:00+01:00,50700.0,49097.92
2022-01-10 01:00:00+01:00,50276.52,48636.5
2022-01-10 01:15:00+01:00,49718.04,48213.04
2022-01-10 01:30:00+01:00,49123.17,48145.64
2022-01-10 01:45:00+01:00,48837.16,48117.03
2022-01-10 02:00:00+01:00,48928.51,47940.76
2022-01-10 02:15:00+01:00,48662.94,47942.92
2022-01-10 02:30:00+01:00,49064.85,47991.81
2022-01-10 02:45:00+01:00,48908.52,47963.23
2022-01-10 03:00:00+01:00,48859.92,48187.84
2022-01-10 03:15:00+01:00,48592.73,48096.03
2022-01-10 03:30:00+01:00,48825.7,48351.12
2022-01-10 03:45:00+01:00,49065.69,48529.95
2022-01-10 04:00:00+01:00,49511.85,49113.4
2022-01-10 04:15:00+01:00,50159.36,49269.26
2022-01-10 04:30:00+01:00,50514.12,50148.13
2022-01-10 04:45:00+01:00,51266.91,50499.16
2022-01-10 05:00:00+01:00,51472.4,52134.56
2022-01-10 05:15:00+01:00,52373.97,52830.82
2022-01-10 05:30:00+01:00,53205.86,54054.65
2022-01-10 05:45:00+01:00,54554.44,55601.82
2022-01-10 06:00:00+01:00,57177.17,59032.36
2022-01-10 06:15:00+01:00,59269.54,60812.89
2022-01-10 06:30:00+01:00,60769.26,62639.09
2022-01-10 06:45:00+01:00,61649.95,63772.37
2022-01-10 07:00:00+01:00,63268.94,65723.99
2022-01-10 07:15:00+01:00,64614.6,67579.99
2022-01-10 07:30:00+01:00,65505.46,68905.42
2022-01-10 07:45:00+01:00,66416.34,69989.73
2022-01-10 08:00:00+01:00,67713.62,71149.4
2022-01-10 08:15:00+01:00,67585.17,71375.21
2022-01-10 08:30:00+01:00,68026.96,71945.31
2022-01-10 08:45:00+01:00,68384.84,71964.16
2022-01-10 09:00:00+01:00,68643.6,71894.33
2022-01-10 09:15:00+01:00,69076.46,71814.51
2022-01-10 09:30:00+01:00,69528.98,71817.44
2022-01-10 09:45:00+01:00,69857.16,71945.97
2022-01-10 10:00:00+01:00,69769.96,72086.69
2022-01-10 10:15:00+01:00,70110.17,72093.4
2022-01-10 10:30:00+01:00,70468.92,72001.52
2022-01-10 10:45:00+01:00,70845.18,72219.17
2022-01-10 11:00:00+01:00,71063.17,72141.5
2022-01-10 11:15:00+01:00,71818.1,72415.99
2022-01-10 11:30:00+01:00,72098.77,72639.66
2022-01-10 11:45:00+01:00,72107.37,72852.76
2022-01-10 12:00:00+01:00,72335.85,72745.05
2022-01-10 12:15:00+01:00,72330.79,72697.04
2022-01-10 12:30:00+01:00,72411.22,72606.8
2022-01-10 12:45:00+01:00,72171.14,72470.36
2022-01-10 13:00:00+01:00,72140.68,72574.72
2022-01-10 13:15:00+01:00,71874.94,72068.97
2022-01-10 13:30:00+01:00,71391.07,71638.64
2022-01-10 13:45:00+01:00,70699.49,71029.85
2022-01-10 14:00:00+01:00,70589.22,70941.72
2022-01-10 14:15:00+01:00,70297.67,70677.07
2022-01-10 14:30:00+01:00,70280.31,70654.93
2022-01-10 14:45:00+01:00,69854.96,70310.95
2022-01-10 15:00:00+01:00,69693.66,70374.52
2022-01-10 15:15:00+01:00,69376.51,70182.58
2022-01-10 15:30:00+01:00,68984.98,70234.71
2022-01-10 15:45:00+01:00,68758.03,70109.9
2022-01-10 16:00:00+01:00,68971.02,70004.51
2022-01-10 16:15:00+01:00,68999.44,70157.01
2022-01-10 16:30:00+01:00,69202.94,70597.07
2022-01-10 16:45:00+01:00,69732.26,71256.93
2022-01-10 17:00:00+01:00,70449.32,72189.52
2022-01-10 17:15:00+01:00,70903.3,72955.18
2022-01-10 17:30:00+01:00,71099.59,73599.75
2022-01-10 17:45:00+01:00,71097.04,73891.5
2022-01-10 18:00:00+01:00,71151.0,73379.17
2022-01-10 18:15:00+01:00,70857.61,73104.28
2022-01-10 18:30:00+01:00,70599.6,73023.61
2022-01-10 18:45:00+01:00,70301.41,72561.14
2022-01-10 19:00:00+01:00,69905.34,72043.44
2022-01-10 19:15:00+01:00,69474.54,71675.04
2022-01-10 19:30:00+01:00,68891.72,71130.98
2022-01-10 19:45:00+01:00,68391.91,70232.7
2022-01-10 20:00:00+01:00,66963.02,68869.81
2022-01-10 20:15:00+01:00,66238.16,67618.94
2022-01-10 20:30:00+01:00,65428.74,66669.54
2022-01-10 20:45:00+01:00,64982.6,65842.1
2022-01-10 21:00:00+01:00,64431.78,64855.62
2022-01-10 21:15:00+01:00,63999.21,64087.24
2022-01-10 21:30:00+01:00,63408.59,63127.98
2022-01-10 21:45:00+01:00,62760.87,61957.87
2022-01-10 22:00:00+01:00,63088.2,61923.79
2022-01-10 22:15:00+01:00,62253.31,61147.24
2022-01-10 22:30:00+01:00,61291.8,60126.22
2022-01-10 22:45:00+01:00,60485.19,59180.91
2022-01-10 23:00:00+01:00,59512.53,57999.42
2022-01-10 23:15:00+01:00,58842.02,57294.86
2022-01-10 23:30:00+01:00,57913.73,56683.67
2022-01-10 23:45:00+01:00,57286.77,56259.11
2022-01-11 00:00:00+01:00,53316.2,55858.49
2022-01-11 00:15:00+01:00,52840.81,55576.09
2022-01-11 00:30:00+01:00,52556.94,55020.84
2022-01-11 00:45:00+01:00,52009.2,54407.26
2022-01-11 01:00:00+01:00,51241.11,53841.4
2022-01-11 01:15:00+01:00,50955.39,53695.02
2022-01-11 01:30:00+01:00,50863.53,53556.32
2022-01-11 01:45:00+01:00,50544.45,53362.34
2022-01-11 02:00:00+01:00,50398.29,53275.81
2022-01-11 02:15:00+01:00,50251.83,53130.32
2022-01-11 02:30:00+01:00,50326.26,53056.45
2022-01-11 02:45:00+01:00,50251.21,53077.64
2022-01-11 03:00:00+01:00,50192.91,53246.25
2022-01-11 03:15:00+01:00,50382.25,52996.77
2022-01-11 03:30:00+01:00,50362.64,53045.46
2022-01-11 03:45:00+01:00,50597.1,53424.15
2022-01-11 04:00:00+01:00,51042.29,54104.55
2022-01-11 04:15:00+01:00,51202.65,54070.65
2022-01-11 04:30:00+01:00,51600.67,54274.87
2022-01-11 04:45:00+01:00,51987.19,54998.62
2022-01-11 05:00:00+01:00,53049.25,56110.97
2022-01-11 05:15:00+01:00,53758.1,56608.03
2022-01-11 05:30:00+01:00,54588.27,57699.06
2022-01-11 05:45:00+01:00,55938.81,59188.08
2022-01-11 06:00:00+01:00,58105.66,61614.57
2022-01-11 06:15:00+01:00,59697.71,63074.22
2022-01-11 06:30:00+01:00,60989.32,64514.76
2022-01-11 06:45:00+01:00,62042.72,66058.02
2022-01-11 07:00:00+01:00,63709.28,68202.59
2022-01-11 07:15:00+01:00,65628.98,69255.14
2022-01-11 07:30:00+01:00,66679.61,70259.98
2022-01-11 07:45:00+01:00,67487.46,71165.02
2022-01-11 08:00:00+01:00,68956.75,72089.58
2022-01-11 08:15:00+01:00,68941.38,72404.37
2022-01-11 08:30:00+01:00,69358.09,72577.2
2022-01-11 08:45:00+01:00,69640.08,72653.64
2022-01-11 09:00:00+01:00,69871.32,72410.86
2022-01-11 09:15:00+01:00,70199.56,72639.75
2022-01-11 09:30:00+01:00,70569.4,72911.44
2022-01-11 09:45:00+01:00,70873.25,72893.8
2022-01-11 10:00:00+01:00,70625.92,72672.8
2022-01-11 10:15:00+01:00,71090.86,72922.04
2022-01-11 10:30:00+01:00,71291.65,73165.25
2022-01-11 10:45:00+01:00,71646.35,73543.71
2022-01-11 11:00:00+01:00,71700.55,73448.02
2022-01-11 11:15:00+01:00,72457.04,73931.91
2022-01-11 11:30:00+01:00,72619.27,73956.42
2022-01-11 11:45:00+01:00,72655.26,73882.95
2022-01-11 12:00:00+01:00,72738.58,73842.34
2022-01-11 12:15:00+01:00,72534.26,73756.56
2022-01-11 12:30:00+01:00,72731.48,73193.78
2022-01-11 12:45:00+01:00,72510.19,72945.64
2022-01-11 13:00:00+01:00,72751.45,72487.75
2022-01-11 13:15:00+01:00,72485.95,72149.64
2022-01-11 13:30:00+01:00,71987.54,71897.42
2022-01-11 13:45:00+01:00,71430.31,71261.15
2022-01-11 14:00:00+01:00,71412.47,71081.54
2022-01-11 14:15:00+01:00,71185.0,70716.23
2022-01-11 14:30:00+01:00,71049.06,70655.05
2022-01-11 14:45:00+01:00,70679.19,70526.39
2022-01-11 15:00:00+01:00,70457.17,70593.97
2022-01-11 15:15:00+01:00,70058.85,70427.24
2022-01-11 15:30:00+01:00,69672.99,70329.91
2022-01-11 15:45:00+01:00,69351.82,70176.61
2022-01-11 16:00:00+01:00,69427.38,70453.37
2022-01-11 16:15:00+01:00,69490.38,70484.71
2022-01-11 16:30:00+01:00,69698.07,70823.99
2022-01-11 16:45:00+01:00,70075.6,71668.74
2022-01-11 17:00:00+01:00,70693.23,72752.9
2022-01-11 17:15:00+01:00,71256.38,73501.6
2022-01-11 17:30:00+01:00,71577.42,73971.74
