Time (UTC),Solar,Wind Offshore,Wind Onshore
2022-01-05 16:30:00+01:00,22.0,6555.98,32160.79
2022-01-05 16:45:00+01:00,7.0,6549.57,31929.04
2022-01-05 17:00:00+01:00,0.0,6538.92,31688.03
2022-01-05 17:15:00+01:00,0.0,6521.36,31459.44
2022-01-05 17:30:00+01:00,0.0,6502.66,31230.71
2022-01-05 17:45:00+01:00,0.0,6483.5,31003.43
2022-01-05 18:00:00+01:00,0.0,6464.58,30763.77
2022-01-05 18:15:00+01:00,0.0,6447.3,30444.59
2022-01-05 18:30:00+01:00,0.0,6427.93,30116.27
2022-01-05 18:45:00+01:00,0.0,6412.91,29786.26
2022-01-05 19:00:00+01:00,0.0,6378.25,29458.5
2022-01-05 19:15:00+01:00,0.0,6329.83,29111.44
2022-01-05 19:30:00+01:00,0.0,6277.72,28758.29
2022-01-05 19:45:00+01:00,0.0,6220.06,28402.94
2022-01-05 20:00:00+01:00,0.0,6166.85,28039.02
2022-01-05 20:15:00+01:00,0.0,6120.21,27701.07
2022-01-05 20:30:00+01:00,0.0,6069.15,27358.19
2022-01-05 20:45:00+01:00,0.0,6005.98,27002.34
2022-01-05 21:00:00+01:00,0.0,6074.82,26647.9
2022-01-05 21:15:00+01:00,0.0,5987.94,26325.48
2022-01-05 21:30:00+01:00,0.0,5903.17,25999.83
2022-01-05 21:45:00+01:00,0.0,5816.85,25685.05
2022-01-05 22:00:00+01:00,0.0,5761.8,25018.11
2022-01-05 22:15:00+01:00,0.0,5739.34,24644.11
2022-01-05 22:30:00+01:00,0.0,5714.52,24262.96
2022-01-05 22:45:00+01:00,0.0,5691.49,23894.76
2022-01-05 23:00:00+01:00,0.0,5674.43,23540.03
2022-01-05 23:15:00+01:00,0.0,5667.44,23239.86
2022-01-05 23:30:00+01:00,0.0,5663.03,22935.89
2022-01-05 23:45:00+01:00,0.0,5651.71,22625.06
2022-01-06 00:00:00+01:00,0.0,4935.56,22846.54
2022-01-06 00:15:00+01:00,0.0,5032.44,22533.31
2022-01-06 00:30:00+01:00,0.0,5401.81,22227.91
2022-01-06 00:45:00+01:00,0.0,5497.04,21932.12
2022-01-06 01:00:00+01:00,0.0,5397.92,21615.07
2022-01-06 01:15:00+01:00,0.0,5435.5,21221.4
2022-01-06 01:30:00+01:00,0.0,5467.94,20823.62
2022-01-06 01:45:00+01:00,0.0,5497.11,20430.42
2022-01-06 02:00:00+01:00,0.0,5536.39,20012.43
2022-01-06 02:15:00+01:00,0.0,5592.5,19574.99
2022-01-06 02:30:00+01:00,0.0,5641.1,19103.56
2022-01-06 02:45:00+01:00,0.0,5684.17,18611.13
2022-01-06 03:00:00+01:00,0.0,5711.03,18127.79
2022-01-06 03:15:00+01:00,0.0,5729.8,17701.01
2022-01-06 03:30:00+01:00,0.0,5743.46,17256.7
2022-01-06 03:45:00+01:00,0.0,5755.0,16832.89
2022-01-06 04:00:00+01:00,0.0,5726.95,16420.12
2022-01-06 04:15:00+01:00,0.0,5625.77,15973.51
2022-01-06 04:30:00+01:00,0.0,5522.76,15525.6
2022-01-06 04:45:00+01:00,0.0,5404.38,15078.26
2022-01-06 05:00:00+01:00,0.0,5268.89,14664.39
2022-01-06 05:15:00+01:00,0.0,5084.09,14338.31
2022-01-06 05:30:00+01:00,0.0,4892.07,14012.57
2022-01-06 05:45:00+01:00,0.0,4693.81,13694.45
2022-01-06 06:00:00+01:00,0.0,4485.89,13475.05
2022-01-06 06:15:00+01:00,0.0,4272.76,13224.03
2022-01-06 06:30:00+01:00,0.0,4059.13,12965.02
2022-01-06 06:45:00+01:00,0.0,3844.83,12708.22
2022-01-06 07:00:00+01:00,0.0,3641.75,12448.14
2022-01-06 07:15:00+01:00,0.0,3423.47,12220.86
2022-01-06 07:30:00+01:00,0.0,3208.73,11979.94
2022-01-06 07:45:00+01:00,0.0,2989.04,11727.12
2022-01-06 08:00:00+01:00,9.59,2775.27,11474.92
2022-01-06 08:15:00+01:00,64.07,2580.16,11214.39
2022-01-06 08:30:00+01:00,456.14,2388.88,10956.13
2022-01-06 08:45:00+01:00,924.05,2193.41,10701.61
2022-01-06 09:00:00+01:00,1739.05,2013.28,10436.86
2022-01-06 09:15:00+01:00,2696.58,1872.63,10100.52
2022-01-06 09:30:00+01:00,3666.59,1731.11,9769.18
2022-01-06 09:45:00+01:00,4669.49,1587.29,9415.83
2022-01-06 10:00:00+01:00,5618.87,1451.84,9088.53
2022-01-06 10:15:00+01:00,6570.24,1351.24,8656.31
2022-01-06 10:30:00+01:00,7508.09,1246.97,8226.69
2022-01-06 10:45:00+01:00,8442.93,1145.06,7816.76
2022-01-06 11:00:00+01:00,9284.53,1055.49,7392.23
2022-01-06 11:15:00+01:00,10028.68,996.19,7026.36
2022-01-06 11:30:00+01:00,10639.25,937.22,6665.33
2022-01-06 11:45:00+01:00,11155.32,881.84,6309.92
2022-01-06 12:00:00+01:00,11533.01,839.77,5954.77
2022-01-06 12:15:00+01:00,11722.29,824.25,5685.39
2022-01-06 12:30:00+01:00,11739.7,809.05,5418.89
2022-01-06 12:45:00+01:00,11640.72,800.36,5158.77
2022-01-06 13:00:00+01:00,11365.02,805.48,4921.25
2022-01-06 13:15:00+01:00,10913.4,850.28,4728.73
2022-01-06 13:30:00+01:00,10308.71,888.25,4537.39
2022-01-06 13:45:00+01:00,9656.77,939.79,4337.8
2022-01-06 14:00:00+01:00,8869.0,986.75,4150.73
2022-01-06 14:15:00+01:00,7895.36,1058.36,4064.11
2022-01-06 14:30:00+01:00,6862.84,1133.36,3975.11
2022-01-06 14:45:00+01:00,5817.21,1210.92,3901.94
2022-01-06 15:00:00+01:00,4729.17,1285.99,3836.58
2022-01-06 15:15:00+01:00,3648.66,1357.67,3931.24
2022-01-06 15:30:00+01:00,2547.11,1426.66,4030.01
2022-01-06 15:45:00+01:00,1519.66,1493.8,4149.48
2022-01-06 16:00:00+01:00,753.62,1573.91,4281.66
2022-01-06 16:15:00+01:00,285.93,1689.45,4536.92
2022-01-06 16:30:00+01:00,39.0,1804.87,4791.27
2022-01-06 16:45:00+01:00,11.0,1915.71,5057.95
2022-01-06 17:00:00+01:00,0.0,2070.24,5336.89
2022-01-06 17:15:00+01:00,0.0,2337.72,5631.32
2022-01-06 17:30:00+01:00,0.0,2599.62,5923.13
2022-01-06 17:45:00+01:00,0.0,2864.26,6248.06
2022-01-06 18:00:00+01:00,0.0,3121.7,6550.49
2022-01-06 18:15:00+01:00,0.0,3394.97,6911.16
2022-01-06 18:30:00+01:00,0.0,3670.07,7277.33
2022-01-06 18:45:00+01:00,0.0,3938.83,7644.03
2022-01-06 19:00:00+01:00,0.0,4213.09,8012.61
2022-01-06 19:15:00+01:00,0.0,4467.43,8378.89
2022-01-06 19:30:00+01:00,0.0,4714.32,8756.08
2022-01-06 19:45:00+01:00,0.0,4946.89,9125.87
2022-01-06 20:00:00+01:00,0.0,5162.07,9478.9
2022-01-06 20:15:00+01:00,0.0,5338.3,9773.82
2022-01-06 20:30:00+01:00,0.0,5503.29,10072.91
2022-01-06 20:45:00+01:00,0.0,5602.84,10375.6
2022-01-06 21:00:00+01:00,0.0,5727.92,10684.75
2022-01-06 21:15:00+01:00,0.0,5801.51,11046.71
2022-01-06 21:30:00+01:00,0.0,5866.29,11413.45
2022-01-06 21:45:00+01:00,0.0,5930.57,11773.95
2022-01-06 22:00:00+01:00,0.0,5995.39,12022.6
2022-01-06 22:15:00+01:00,0.0,6032.24,12366.9
2022-01-06 22:30:00+01:00,0.0,6071.57,12723.74
2022-01-06 22:45:00+01:00,0.0,6108.68,13087.05
2022-01-06 23:00:00+01:00,0.0,6141.38,13448.07
2022-01-06 23:15:00+01:00,0.0,6162.25,13824.88
2022-01-06 23:30:00+01:00,0.0,6175.77,14209.38
2022-01-06 23:45:00+01:00,0.0,6192.95,14593.71
2022-01-07 00:00:00+01:00,0.0,6343.41,16187.61
2022-01-07 00:15:00+01:00,0.0,6343.49,16532.08
2022-01-07 00:30:00+01:00,0.0,6344.01,16873.65
2022-01-07 00:45:00+01:00,0.0,6342.61,17211.72
2022-01-07 01:00:00+01:00,0.0,6276.39,17516.84
2022-01-07 01:15:00+01:00,0.0,6282.94,17815.49
2022-01-07 01:30:00+01:00,0.0,6291.7,18118.2
2022-01-07 01:45:00+01:00,0.0,6298.47,18438.32
2022-01-07 02:00:00+01:00,0.0,6308.11,18760.59
2022-01-07 02:15:00+01:00,0.0,6309.02,19065.12
2022-01-07 02:30:00+01:00,0.0,6111.91,19358.58
2022-01-07 02:45:00+01:00,0.0,6118.07,19652.14
2022-01-07 03:00:00+01:00,0.0,6127.31,19928.96
2022-01-07 03:15:00+01:00,0.0,6145.05,20184.28
2022-01-07 03:30:00+01:00,0.0,6157.7,20444.67
2022-01-07 03:45:00+01:00,0.0,6175.72,20711.14
2022-01-07 04:00:00+01:00,0.0,6189.74,20978.41
2022-01-07 04:15:00+01:00,0.0,6200.07,21258.53
2022-01-07 04:30:00+01:00,0.0,6212.99,21536.56
2022-01-07 04:45:00+01:00,0.0,6223.49,21810.95
2022-01-07 05:00:00+01:00,0.0,6232.64,22079.88
2022-01-07 05:15:00+01:00,0.0,6223.84,22380.46
2022-01-07 05:30:00+01:00,0.0,6219.83,22687.95
2022-01-07 05:45:00+01:00,0.0,6209.46,22994.11
2022-01-07 06:00:00+01:00,0.0,6177.0,23679.12
2022-01-07 06:15:00+01:00,0.0,6163.41,23954.41
2022-01-07 06:30:00+01:00,0.0,6144.39,24216.77
2022-01-07 06:45:00+01:00,0.0,6124.55,24484.94
2022-01-07 07:00:00+01:00,0.0,6105.6,24731.66
2022-01-07 07:15:00+01:00,0.0,6129.59,24909.46
2022-01-07 07:30:00+01:00,0.0,6159.1,25105.62
2022-01-07 07:45:00+01:00,0.0,6183.1,25298.83
2022-01-07 08:00:00+01:00,10.98,6206.69,25487.81
2022-01-07 08:15:00+01:00,80.58,6219.94,25587.16
2022-01-07 08:30:00+01:00,339.72,6232.08,25655.85
2022-01-07 08:45:00+01:00,603.13,6245.99,25711.95
2022-01-07 09:00:00+01:00,956.09,6247.62,25766.41
2022-01-07 09:15:00+01:00,1360.27,6257.69,25785.08
2022-01-07 09:30:00+01:00,1793.83,6266.06,25789.25
2022-01-07 09:45:00+01:00,2233.04,6270.19,25787.91
2022-01-07 10:00:00+01:00,2654.0,6274.59,25767.72
2022-01-07 10:15:00+01:00,3046.63,6288.34,25588.25
2022-01-07 10:30:00+01:00,3396.53,6302.72,25374.35
2022-01-07 10:45:00+01:00,3701.04,6317.74,25135.28
2022-01-07 11:00:00+01:00,3962.8,6321.46,24893.53
2022-01-07 11:15:00+01:00,4169.77,6319.62,24707.09
2022-01-07 11:30:00+01:00,4306.22,6321.56,24514.3
2022-01-07 11:45:00+01:00,4366.79,6320.38,24313.5
2022-01-07 12:00:00+01:00,4385.16,6318.06,24099.03
2022-01-07 12:15:00+01:00,4342.63,6323.88,23963.88
2022-01-07 12:30:00+01:00,4239.41,6323.58,23829.67
2022-01-07 12:45:00+01:00,4042.9,6321.65,23692.63
2022-01-07 13:00:00+01:00,3802.4,6318.03,23547.19
2022-01-07 13:15:00+01:00,3581.77,6299.11,23334.62
2022-01-07 13:30:00+01:00,3315.04,6278.74,23115.63
2022-01-07 13:45:00+01:00,3031.05,6254.96,22907.97
2022-01-07 14:00:00+01:00,2733.9,6228.76,22705.21
2022-01-07 14:15:00+01:00,2423.57,6197.71,22462.63
2022-01-07 14:30:00+01:00,2090.52,6266.26,22214.04
2022-01-07 14:45:00+01:00,1759.57,6223.18,21982.39
2022-01-07 15:00:00+01:00,1426.5,6175.47,21752.44
2022-01-07 15:15:00+01:00,1080.93,6126.69,21574.51
2022-01-07 15:30:00+01:00,747.98,6077.66,21391.96
2022-01-07 15:45:00+01:00,473.05,6021.29,21216.61
2022-01-07 16:00:00+01:00,263.64,5964.98,21050.2
2022-01-07 16:15:00+01:00,120.7,5876.39,21054.74
2022-01-07 16:30:00+01:00,10.0,5786.76,21057.12
2022-01-07 16:45:00+01:00,2.0,5695.2,21047.65
2022-01-07 17:00:00+01:00,0.0,5594.54,21039.75
2022-01-07 17:15:00+01:00,0.0,5494.39,21042.81
2022-01-07 17:30:00+01:00,0.0,5385.78,21041.32
2022-01-07 17:45:00+01:00,0.0,5271.44,21039.46
2022-01-07 18:00:00+01:00,0.0,5144.83,21048.23
2022-01-07 18:15:00+01:00,0.0,5019.33,21060.59
2022-01-07 18:30:00+01:00,0.0,4866.74,21074.32
2022-01-07 18:45:00+01:00,0.0,4611.94,21084.25
2022-01-07 19:00:00+01:00,0.0,4485.92,21084.1
2022-01-07 19:15:00+01:00,0.0,4400.82,20980.66
2022-01-07 19:30:00+01:00,0.0,4307.55,20862.39
2022-01-07 19:45:00+01:00,0.0,4202.66,20740.59
2022-01-07 20:00:00+01:00,0.0,4110.59,20625.26
2022-01-07 20:15:00+01:00,0.0,4067.1,20403.1
2022-01-07 20:30:00+01:00,0.0,4024.26,20175.46
2022-01-07 20:45:00+01:00,0.0,3922.6,19957.07
2022-01-07 21:00:00+01:00,0.0,3884.66,19731.93
2022-01-07 21:15:00+01:00,0.0,3843.67,19505.41
2022-01-07 21:30:00+01:00,0.0,3805.49,19277.37
2022-01-07 21:45:00+01:00,0.0,3767.84,19034.25
2022-01-07 22:00:00+01:00,0.0,3738.73,18566.41
2022-01-07 22:15:00+01:00,0.0,3692.16,18261.01
2022-01-07 22:30:00+01:00,0.0,3646.55,17953.23
2022-01-07 22:45:00+01:00,0.0,3599.38,17658.65
2022-01-07 23:00:00+01:00,0.0,3554.18,17366.08
2022-01-07 23:15:00+01:00,0.0,3528.24,17089.31
2022-01-07 23:30:00+01:00,0.0,3499.4,16808.12
2022-01-07 23:45:00+01:00,0.0,3466.16,16545.42
2022-01-08 00:00:00+01:00,0.0,2571.56,13537.63
2022-01-08 00:15:00+01:00,0.0,2581.13,13353.11
2022-01-08 00:30:00+01:00,0.0,2596.75,13182.89
2022-01-08 00:45:00+01:00,0.0,2615.1,13009.23
2022-01-08 01:00:00+01:00,0.0,2538.44,12820.03
2022-01-08 01:15:00+01:00,0.0,2559.39,12652.72
2022-01-08 01:30:00+01:00,0.0,2578.49,12496.58
2022-01-08 01:45:00+01:00,0.0,2598.4,12361.2
2022-01-08 02:00:00+01:00,0.0,2626.46,12247.35
2022-01-08 02:15:00+01:00,0.0,2680.84,12186.46
2022-01-08 02:30:00+01:00,0.0,2738.41,12120.92
2022-01-08 02:45:00+01:00,0.0,2798.77,12059.72
2022-01-08 03:00:00+01:00,0.0,2852.21,12017.27
2022-01-08 03:15:00+01:00,0.0,2867.25,12016.4
2022-01-08 03:30:00+01:00,0.0,2878.47,12025.35
2022-01-08 03:45:00+01:00,0.0,2893.39,12055.92
2022-01-08 04:00:00+01:00,0.0,2904.46,12077.67
2022-01-08 04:15:00+01:00,0.0,2916.23,12047.71
2022-01-08 04:30:00+01:00,0.0,2922.22,12016.86
2022-01-08 04:45:00+01:00,0.0,2925.33,11971.89
2022-01-08 05:00:00+01:00,0.0,2931.42,11953.99
2022-01-08 05:15:00+01:00,0.0,2936.24,11965.25
2022-01-08 05:30:00+01:00,0.0,2944.42,11979.65
2022-01-08 05:45:00+01:00,0.0,2955.48,11984.38
2022-01-08 06:00:00+01:00,0.0,2948.4,12078.31
2022-01-08 06:15:00+01:00,0.0,2941.56,12166.17
2022-01-08 06:30:00+01:00,0.0,2929.83,12252.18
2022-01-08 06:45:00+01:00,0.0,2922.08,12335.83
2022-01-08 07:00:00+01:00,0.0,2916.39,12427.9
2022-01-08 07:15:00+01:00,0.0,2941.4,12561.1
2022-01-08 07:30:00+01:00,0.0,2967.92,12692.14
2022-01-08 07:45:00+01:00,0.0,2989.62,12834.68
2022-01-08 08:00:00+01:00,7.03,3006.92,12972.89
2022-01-08 08:15:00+01:00,39.99,2995.74,13129.14
2022-01-08 08:30:00+01:00,209.3,2980.07,13287.54
2022-01-08 08:45:00+01:00,429.24,2967.44,13448.47
2022-01-08 09:00:00+01:00,765.47,2962.16,13589.47
2022-01-08 09:15:00+01:00,1191.71,2983.38,13687.57
2022-01-08 09:30:00+01:00,1672.81,2995.6,13777.51
2022-01-08 09:45:00+01:00,2179.06,3000.2,13845.7
2022-01-08 10:00:00+01:00,2662.05,3040.48,13924.74
2022-01-08 10:15:00+01:00,3131.96,3173.55,13970.46
2022-01-08 10:30:00+01:00,3583.15,3305.6,14029.43
2022-01-08 10:45:00+01:00,4011.58,3433.99,14104.83
2022-01-08 11:00:00+01:00,4409.95,3655.14,14149.69
2022-01-08 11:15:00+01:00,4790.0,3928.08,14185.06
2022-01-08 11:30:00+01:00,5102.86,4254.42,14232.96
2022-01-08 11:45:00+01:00,5310.7,4537.87,14305.39
2022-01-08 12:00:00+01:00,5464.27,4785.95,14375.85
2022-01-08 12:15:00+01:00,5561.18,5073.18,14503.47
2022-01-08 12:30:00+01:00,5573.87,5308.03,14642.54
2022-01-08 12:45:00+01:00,5490.9,5528.84,14795.84
2022-01-08 13:00:00+01:00,5339.25,5708.03,14968.23
2022-01-08 13:15:00+01:00,5150.59,5829.38,15220.17
2022-01-08 13:30:00+01:00,4870.5,5942.33,15473.98
2022-01-08 13:45:00+01:00,4571.84,6051.77,15716.39
2022-01-08 14:00:00+01:00,4230.77,6143.92,15959.72
2022-01-08 14:15:00+01:00,3869.84,6207.37,16216.33
2022-01-08 14:30:00+01:00,3429.72,6268.41,16474.85
2022-01-08 14:45:00+01:00,2985.53,6325.42,16738.54
2022-01-08 15:00:00+01:00,2442.66,6376.33,16980.03
2022-01-08 15:15:00+01:00,1871.25,6419.27,17367.73
2022-01-08 15:30:00+01:00,1296.6,6463.27,17771.77
2022-01-08 15:45:00+01:00,800.76,6496.64,18189.72
2022-01-08 16:00:00+01:00,428.9,6523.76,18622.58
2022-01-08 16:15:00+01:00,175.07,6535.01,19281.02
2022-01-08 16:30:00+01:00,29.0,6541.48,19927.24
2022-01-08 16:45:00+01:00,7.0,6547.36,20542.9
2022-01-08 17:00:00+01:00,0.0,6551.87,21144.47
2022-01-08 17:15:00+01:00,0.0,6564.78,21723.17
2022-01-08 17:30:00+01:00,0.0,6576.7,22295.38
2022-01-08 17:45:00+01:00,0.0,6587.6,22866.56
2022-01-08 18:00:00+01:00,0.0,6593.5,23430.63
2022-01-08 18:15:00+01:00,0.0,6591.76,23957.94
2022-01-08 18:30:00+01:00,0.0,6588.96,24497.62
2022-01-08 18:45:00+01:00,0.0,6587.56,25042.77
2022-01-08 19:00:00+01:00,0.0,6587.75,25574.53
2022-01-08 19:15:00+01:00,0.0,6567.2,25996.75
2022-01-08 19:30:00+01:00,0.0,6550.28,26411.48
2022-01-08 19:45:00+01:00,0.0,6530.58,26819.47
2022-01-08 20:00:00+01:00,0.0,6514.1,27209.48
2022-01-08 20:15:00+01:00,0.0,6504.1,27553.91
2022-01-08 20:30:00+01:00,0.0,6493.53,27890.41
2022-01-08 20:45:00+01:00,0.0,6495.28,28209.79
2022-01-08 21:00:00+01:00,0.0,6282.45,28492.09
2022-01-08 21:15:00+01:00,0.0,6266.64,28741.7
2022-01-08 21:30:00+01:00,0.0,6245.92,28991.92
2022-01-08 21:45:00+01:00,0.0,6222.98,29234.45
2022-01-08 22:00:00+01:00,0.0,6207.13,29022.09
2022-01-08 22:15:00+01:00,0.0,6193.74,29074.09
2022-01-08 22:30:00+01:00,0.0,6181.37,29118.43
2022-01-08 22:45:00+01:00,0.0,6161.79,29164.44
2022-01-08 23:00:00+01:00,0.0,6118.01,29208.4
2022-01-08 23:15:00+01:00,0.0,6054.89,29209.44
2022-01-08 23:30:00+01:00,0.0,5989.05,29204.13
2022-01-08 23:45:00+01:00,0.0,5909.84,29203.36
2022-01-09 00:00:00+01:00,0.0,6148.47,29137.09
2022-01-09 00:15:00+01:00,0.0,6020.75,29110.49
2022-01-09 00:30:00+01:00,0.0,5891.51,29030.43
2022-01-09 00:45:00+01:00,0.0,5769.17,28934.62
2022-01-09 01:00:00+01:00,0.0,5485.51,28822.39
2022-01-09 01:15:00+01:00,0.0,5446.64,28649.69
2022-01-09 01:30:00+01:00,0.0,5402.34,28470.23
2022-01-09 01:45:00+01:00,0.0,5310.57,28264.09
2022-01-09 02:00:00+01:00,0.0,5196.98,28099.1
2022-01-09 02:15:00+01:00,0.0,5210.05,27947.09
2022-01-09 02:30:00+01:00,0.0,5201.37,27808.24
2022-01-09 02:45:00+01:00,0.0,5191.51,27680.88
2022-01-09 03:00:00+01:00,0.0,5179.63,27519.7
2022-01-09 03:15:00+01:00,0.0,5279.98,27310.74
2022-01-09 03:30:00+01:00,0.0,5383.12,27114.1
2022-01-09 03:45:00+01:00,0.0,5442.03,26903.51
2022-01-09 04:00:00+01:00,0.0,5450.26,26713.51
2022-01-09 04:15:00+01:00,0.0,5429.76,26403.36
2022-01-09 04:30:00+01:00,0.0,5384.17,26093.99
2022-01-09 04:45:00+01:00,0.0,5331.19,25788.24
2022-01-09 05:00:00+01:00,0.0,5421.13,25456.7
2022-01-09 05:15:00+01:00,0.0,5472.42,25210.19
2022-01-09 05:30:00+01:00,0.0,5520.59,24961.05
2022-01-09 05:45:00+01:00,0.0,5554.81,24706.13
2022-01-09 06:00:00+01:00,0.0,5556.83,24799.76
2022-01-09 06:15:00+01:00,0.0,5571.81,24765.44
2022-01-09 06:30:00+01:00,0.0,5579.91,24712.75
2022-01-09 06:45:00+01:00,0.0,5623.45,24662.16
2022-01-09 07:00:00+01:00,0.0,5614.73,24609.13
2022-01-09 07:15:00+01:00,0.0,5617.43,24486.54
2022-01-09 07:30:00+01:00,0.0,5612.04,24341.01
2022-01-09 07:45:00+01:00,0.0,5605.44,24203.97
2022-01-09 08:00:00+01:00,3.21,5609.8,24067.68
2022-01-09 08:15:00+01:00,25.95,5634.14,23917.6
2022-01-09 08:30:00+01:00,149.36,5657.37,23737.92
2022-01-09 08:45:00+01:00,269.62,5678.06,23566.52
2022-01-09 09:00:00+01:00,437.01,5691.47,23380.31
2022-01-09 09:15:00+01:00,634.11,5707.18,23137.73
2022-01-09 09:30:00+01:00,836.03,5714.65,22905.72
2022-01-09 09:45:00+01:00,1059.05,5724.97,22663.11
2022-01-09 10:00:00+01:00,1284.71,5714.38,22419.05
2022-01-09 10:15:00+01:00,1509.35,5643.83,22072.36
2022-01-09 10:30:00+01:00,1740.38,5577.68,21723.1
2022-01-09 10:45:00+01:00,1973.44,5503.48,21369.35
2022-01-09 11:00:00+01:00,2211.61,5427.42,21001.9
2022-01-09 11:15:00+01:00,2447.2,5329.95,20618.1
2022-01-09 11:30:00+01:00,2656.72,5237.49,20234.39
2022-01-09 11:45:00+01:00,2816.66,5148.77,19863.62
2022-01-09 12:00:00+01:00,2970.83,5058.43,19471.0
2022-01-09 12:15:00+01:00,3105.95,4935.63,19118.71
2022-01-09 12:30:00+01:00,3192.5,4813.23,18766.92
2022-01-09 12:45:00+01:00,3203.4,4681.09,18418.57
2022-01-09 13:00:00+01:00,3182.62,4549.11,18048.38
2022-01-09 13:15:00+01:00,3153.07,4422.33,17671.16
2022-01-09 13:30:00+01:00,3078.9,4293.07,17291.27
2022-01-09 13:45:00+01:00,2944.86,4168.45,16915.76
2022-01-09 14:00:00+01:00,2787.29,4041.59,16537.2
2022-01-09 14:15:00+01:00,2610.4,3939.19,16182.61
2022-01-09 14:30:00+01:00,2349.05,3830.76,15827.09
2022-01-09 14:45:00+01:00,2024.59,3726.48,15477.79
2022-01-09 15:00:00+01:00,1679.78,3621.43,15146.66
2022-01-09 15:15:00+01:00,1335.01,3507.51,14877.4
2022-01-09 15:30:00+01:00,982.95,3393.59,14606.43
2022-01-09 15:45:00+01:00,645.66,3284.21,14344.8
2022-01-09 16:00:00+01:00,375.82,3178.84,14088.76
2022-01-09 16:15:00+01:00,165.19,3072.5,13911.07
2022-01-09 16:30:00+01:00,16.0,2968.66,13734.39
2022-01-09 16:45:00+01:00,3.0,2863.34,13552.36
2022-01-09 17:00:00+01:00,0.0,2762.83,13388.43
2022-01-09 17:15:00+01:00,0.0,2676.6,13236.54
2022-01-09 17:30:00+01:00,0.0,2599.63,13085.7
2022-01-09 17:45:00+01:00,0.0,2516.51,12929.34
2022-01-09 18:00:00+01:00,0.0,2440.98,12770.72
2022-01-09 18:15:00+01:00,0.0,2356.99,12602.56
2022-01-09 18:30:00+01:00,0.0,2276.29,12431.99
2022-01-09 18:45:00+01:00,0.0,2200.14,12253.61
2022-01-09 19:00:00+01:00,0.0,2114.21,12078.76
2022-01-09 19:15:00+01:00,0.0,2023.77,11807.99
2022-01-09 19:30:00+01:00,0.0,1933.3,11536.18
2022-01-09 19:45:00+01:00,0.0,1847.85,11265.36
2022-01-09 20:00:00+01:00,0.0,1762.36,10987.18
2022-01-09 20:15:00+01:00,0.0,1687.46,10695.41
2022-01-09 20:30:00+01:00,0.0,1608.04,10397.42
2022-01-09 20:45:00+01:00,0.0,1534.35,10104.39
2022-01-09 21:00:00+01:00,0.0,1468.19,9808.4
2022-01-09 21:15:00+01:00,0.0,1424.34,9522.1
2022-01-09 21:30:00+01:00,0.0,1379.23,9231.49
2022-01-09 21:45:00+01:00,0.0,1336.51,8946.98
2022-01-09 22:00:00+01:00,0.0,1306.67,8611.56
2022-01-09 22:15:00+01:00,0.0,1255.15,8344.76
2022-01-09 22:30:00+01:00,0.0,1203.21,8079.64
2022-01-09 22:45:00+01:00,0.0,1156.33,7812.71
2022-01-09 23:00:00+01:00,0.0,1106.18,7551.6
2022-01-09 23:15:00+01:00,0.0,1053.12,7309.26
2022-01-09 23:30:00+01:00,0.0,1000.43,7068.88
2022-01-09 23:45:00+01:00,0.0,954.45,6833.34
2022-01-10 00:00:00+01:00,0.0,2023.25,6577.07
2022-01-10 00:15:00+01:00,0.0,1924.55,6408.08
2022-01-10 00:30:00+01:00,0.0,1823.95,6242.58
2022-01-10 00:45:00+01:00,0.0,1722.61,6080.45
2022-01-10 01:00:00+01:00,0.0,1630.62,5892.56
2022-01-10 01:15:00+01:00,0.0,1554.29,5729.03
2022-01-10 01:30:00+01:00,0.0,1477.08,5573.18
2022-01-10 01:45:00+01:00,0.0,1398.74,5428.15
2022-01-10 02:00:00+01:00,0.0,1325.46,5292.06
2022-01-10 02:15:00+01:00,0.0,1248.07,5166.24
2022-01-10 02:30:00+01:00,0.0,1166.71,5037.34
2022-01-10 02:45:00+01:00,0.0,1097.47,4909.23
2022-01-10 03:00:00+01:00,0.0,1028.26,4779.61
2022-01-10 03:15:00+01:00,0.0,965.01,4655.7
2022-01-10 03:30:00+01:00,0.0,903.71,4536.04
2022-01-10 03:45:00+01:00,0.0,849.72,4421.21
2022-01-10 04:00:00+01:00,0.0,794.51,4307.98
2022-01-10 04:15:00+01:00,0.0,764.53,4186.95
2022-01-10 04:30:00+01:00,0.0,736.5,4065.93
2022-01-10 04:45:00+01:00,0.0,706.34,3946.56
2022-01-10 05:00:00+01:00,0.0,678.01,3833.22
2022-01-10 05:15:00+01:00,0.0,655.69,3743.04
2022-01-10 05:30:00+01:00,0.0,637.31,3649.38
2022-01-10 05:45:00+01:00,0.0,618.0,3558.26
2022-01-10 06:00:00+01:00,0.0,604.56,3475.65
2022-01-10 06:15:00+01:00,0.0,598.03,3408.71
2022-01-10 06:30:00+01:00,0.0,590.34,3346.4
2022-01-10 06:45:00+01:00,0.0,588.99,3278.41
2022-01-10 07:00:00+01:00,0.0,583.29,3211.04
2022-01-10 07:15:00+01:00,0.0,579.24,3138.5
2022-01-10 07:30:00+01:00,0.0,579.18,3062.64
2022-01-10 07:45:00+01:00,0.0,572.11,2987.59
2022-01-10 08:00:00+01:00,10.09,574.06,2919.82
2022-01-10 08:15:00+01:00,52.77,576.38,2853.37
